date,mess_name,meal_type,menu_name,hostel_occupancy_pct,exam_day,holiday,special_event,temperature_c,rainfall_mm,humidity_pct,students_expected,students_present,food_prepared_kg,food_consumed_kg,food_wasted_kg,food_cost_per_kg,day_of_week,day_of_week_num,month,is_weekend,semester,portion_kg,planned_preparation_kg,waste_rate
2025-03-13,Hostel B Mess,Dinner,Chole_Bhature,77.55,0,0,0,32.35,1.17,58.97,808,757,343.42,285.72,57.69999999999999,105,Thursday,3,3,0,4,0.4,349.0560000000001,0.16801584066158054
2025-03-13,Hostel B Mess,Lunch,Rice_Dal,77.55,0,0,0,32.35,1.17,58.97,887,874,454.87,372.05,82.82,110,Thursday,3,3,0,4,0.45,431.08200000000005,0.18207399916459646
2025-03-13,North Mess,Breakfast,Upma,82.51,0,0,0,32.35,1.17,58.97,408,392,133.95,111.32,22.629999999999995,90,Thursday,3,3,0,4,0.3,132.192,0.16894363568495704
2025-03-13,North Mess,Dinner,Pasta,82.51,0,0,0,32.35,1.17,58.97,722,661,310.67,249.51,61.160000000000025,105,Thursday,3,3,0,4,0.4,311.90400000000005,0.19686484050600322
2025-03-13,North Mess,Lunch,Rice_Dal,82.51,0,0,0,32.35,1.17,58.97,840,814,414.8,361.36,53.44,110,Thursday,3,3,0,4,0.45,408.24,0.12883317261330762
2025-03-13,South Mess,Breakfast,Paratha,82.82,0,0,0,32.35,1.17,58.97,440,404,146.13,113.12,33.00999999999999,90,Thursday,3,3,0,4,0.3,142.56,0.22589475124888792
2025-03-13,South Mess,Dinner,Roti_Dal,82.82,0,0,0,32.35,1.17,58.97,690,657,303.67,242.05,61.620000000000005,105,Thursday,3,3,0,4,0.4,298.08000000000004,0.20291764086014424
2025-03-13,South Mess,Lunch,Rice_Dal,82.82,0,0,0,32.35,1.17,58.97,783,751,399.66,322.5,77.16000000000003,110,Thursday,3,3,0,4,0.45,380.53800000000007,0.19306410448881553
2025-03-14,Academic Block Mess,Breakfast,Paratha,85.65,0,0,0,30.22,0.0,57.07,416,385,137.22,109.21,28.010000000000005,90,Friday,4,3,0,4,0.3,134.784,0.20412476315405922
2025-03-14,Academic Block Mess,Dinner,Chole_Bhature,85.65,0,0,0,30.22,0.0,57.07,675,642,296.57,239.37,57.19999999999999,105,Friday,4,3,0,4,0.4,291.6,0.19287183464274874
2025-03-14,Academic Block Mess,Lunch,Paneer_Roti,85.65,0,0,0,30.22,0.0,57.07,708,660,339.57,285.22,54.349999999999966,110,Friday,4,3,0,4,0.45,344.088,0.1600553641369967
2025-03-14,Central Mess,Breakfast,Poha,95.41,0,0,0,30.22,0.0,57.07,497,482,161.41,135.55,25.859999999999985,90,Friday,4,3,0,4,0.3,161.028,0.16021312186357714
2025-03-14,Central Mess,Dinner,Khichdi,95.41,0,0,0,30.22,0.0,57.07,777,749,353.44,295.88,57.56,105,Friday,4,3,0,4,0.4,335.66400000000004,0.16285649615210504
2025-03-14,Central Mess,Lunch,Veg_Pulao,95.41,0,0,0,30.22,0.0,57.07,959,865,485.0,363.47,121.52999999999997,110,Friday,4,3,0,4,0.45,466.07400000000007,0.2505773195876288
2025-03-14,Hostel A Mess,Breakfast,Poha,81.81,0,0,0,30.22,0.0,57.07,369,362,119.31,107.32,11.990000000000009,90,Friday,4,3,0,4,0.3,119.55600000000001,0.10049451009974025
2025-03-14,Hostel A Mess,Dinner,Pasta,81.81,0,0,0,30.22,0.0,57.07,629,617,276.94,228.23,48.71000000000001,105,Friday,4,3,0,4,0.4,271.72800000000007,0.17588647360439089
2025-03-14,Hostel A Mess,Lunch,Rice_Dal,81.81,0,0,0,30.22,0.0,57.07,760,733,376.76,319.55,57.20999999999998,110,Friday,4,3,0,4,0.45,369.36,0.1518473298651661
2025-03-14,Hostel B Mess,Breakfast,Sandwich,85.57,0,0,0,30.22,0.0,57.07,476,450,156.99,129.84,27.150000000000006,90,Friday,4,3,0,4,0.3,154.224,0.17294095165297155
2025-03-14,Hostel B Mess,Dinner,Fried_Rice,85.57,0,0,0,30.22,0.0,57.07,766,730,348.39,271.08,77.31,105,Friday,4,3,0,4,0.4,330.91200000000003,0.22190648411263242
2025-03-14,Hostel B Mess,Lunch,Veg_Pulao,85.57,0,0,0,30.22,0.0,57.07,845,816,423.71,356.21,67.5,110,Friday,4,3,0,4,0.45,410.67,0.1593070732340516
2025-03-14,North Mess,Breakfast,Poha,78.82,0,0,0,30.22,0.0,57.07,396,389,124.89,112.28,12.61,90,Friday,4,3,0,4,0.3,128.304,0.10096885259027943
2025-03-14,North Mess,Dinner,Khichdi,78.82,0,0,0,30.22,0.0,57.07,690,672,308.31,262.51,45.80000000000001,105,Friday,4,3,0,4,0.4,298.08000000000004,0.14855178229703872
2025-03-14,North Mess,Lunch,Rice_Dal,78.82,0,0,0,30.22,0.0,57.07,783,730,386.68,318.22,68.45999999999998,110,Friday,4,3,0,4,0.45,380.53800000000007,0.17704561911658212
2025-03-14,South Mess,Breakfast,Poha,82.83,0,0,0,30.22,0.0,57.07,380,368,125.88,106.72,19.159999999999997,90,Friday,4,3,0,4,0.3,123.12,0.15220845249443912
2025-03-14,South Mess,Dinner,Pasta,82.83,0,0,0,30.22,0.0,57.07,638,620,277.61,236.99,40.620000000000005,105,Friday,4,3,0,4,0.4,275.61600000000004,0.14632037750801485
2025-03-14,South Mess,Lunch,Rajma_Rice,82.83,0,0,0,30.22,0.0,57.07,806,773,389.98,334.5,55.48000000000002,110,Friday,4,3,0,4,0.45,391.716,0.1422637058310683
2025-03-15,Academic Block Mess,Breakfast,Idli_Dosa,83.39,0,0,0,33.78,0.0,56.92,295,288,94.04,83.02,11.02000000000001,90,Saturday,5,3,1,4,0.3,95.58000000000001,0.11718417694598053
2025-03-15,Academic Block Mess,Dinner,Roti_Dal,83.39,0,0,0,33.78,0.0,56.92,472,459,210.47,181.09,29.379999999999995,105,Saturday,5,3,1,4,0.4,203.90400000000002,0.13959234095120443
2025-03-15,Academic Block Mess,Lunch,Rice_Dal,83.39,0,0,0,33.78,0.0,56.92,522,478,246.91,202.01,44.900000000000006,110,Saturday,5,3,1,4,0.45,253.69200000000004,0.18184763679073349
2025-03-15,Central Mess,Breakfast,Idli_Dosa,78.92,0,0,0,33.78,0.0,56.92,410,394,131.55,111.26,20.290000000000006,90,Saturday,5,3,1,4,0.3,132.84,0.15423793234511596
2025-03-15,Central Mess,Dinner,Chole_Bhature,78.92,0,0,0,33.78,0.0,56.92,730,720,327.86,281.87,45.99000000000001,105,Saturday,5,3,1,4,0.4,315.36,0.14027328737875924
2025-03-15,Central Mess,Lunch,Biryani,78.92,0,0,0,33.78,0.0,56.92,754,710,363.22,316.16,47.06,110,Saturday,5,3,1,4,0.45,366.444,0.12956335003579098
2025-03-15,Hostel A Mess,Breakfast,Upma,92.19,0,0,0,33.78,0.0,56.92,302,279,100.12,82.28,17.840000000000003,90,Saturday,5,3,1,4,0.3,97.848,0.17818617658809432
2025-03-15,Hostel A Mess,Dinner,Chole_Bhature,92.19,0,0,0,33.78,0.0,56.92,566,515,252.77,202.31,50.46000000000001,105,Saturday,5,3,1,4,0.4,244.51200000000003,0.19962812042568345
2025-03-15,Hostel A Mess,Lunch,Rajma_Rice,92.19,0,0,0,33.78,0.0,56.92,604,556,290.53,232.35,58.17999999999998,110,Saturday,5,3,1,4,0.45,293.54400000000004,0.20025470691494848
2025-03-15,Hostel B Mess,Breakfast,Idli_Dosa,84.38,0,0,0,33.78,0.0,56.92,394,362,125.02,101.68,23.33999999999999,90,Saturday,5,3,1,4,0.3,127.65599999999999,0.18669012957926723
2025-03-15,Hostel B Mess,Dinner,Khichdi,84.38,0,0,0,33.78,0.0,56.92,562,555,240.52,209.98,30.54000000000002,105,Saturday,5,3,1,4,0.4,242.78400000000002,0.1269748877432231
2025-03-15,Hostel B Mess,Lunch,Rice_Dal,84.38,0,0,0,33.78,0.0,56.92,723,676,351.16,290.72,60.44,110,Saturday,5,3,1,4,0.45,351.37800000000004,0.17211527508827884
2025-03-15,North Mess,Breakfast,Sandwich,85.18,0,0,0,33.78,0.0,56.92,360,348,117.2,102.36,14.840000000000003,90,Saturday,5,3,1,4,0.3,116.64000000000001,0.12662116040955634
2025-03-15,North Mess,Dinner,Roti_Dal,85.18,0,0,0,33.78,0.0,56.92,599,564,269.08,208.4,60.67999999999998,105,Saturday,5,3,1,4,0.4,258.76800000000003,0.22550914226252408
2025-03-15,North Mess,Lunch,Paneer_Roti,85.18,0,0,0,33.78,0.0,56.92,657,635,334.42,274.86,59.56,110,Saturday,5,3,1,4,0.45,319.3020000000001,0.1780993959691406
2025-03-15,South Mess,Breakfast,Paratha,85.9,0,0,0,33.78,0.0,56.92,351,318,119.82,87.8,32.019999999999996,90,Saturday,5,3,1,4,0.3,113.724,0.26723418461024867
2025-03-15,South Mess,Dinner,Pasta,85.9,0,0,0,33.78,0.0,56.92,515,489,234.59,193.37,41.22,105,Saturday,5,3,1,4,0.4,222.48000000000002,0.17571081461272858
2025-03-15,South Mess,Lunch,Biryani,85.9,0,0,0,33.78,0.0,56.92,642,634,313.27,263.02,50.25,110,Saturday,5,3,1,4,0.45,312.01200000000006,0.16040476266479395
2025-03-16,Academic Block Mess,Breakfast,Poha,92.97,0,0,0,33.82,0.0,63.43,280,271,95.75,78.09,17.659999999999997,90,Sunday,6,3,1,4,0.3,90.72,0.18443864229765009
2025-03-16,Academic Block Mess,Dinner,Chole_Bhature,92.97,0,0,0,33.82,0.0,63.43,526,501,229.43,192.37,37.06,105,Sunday,6,3,1,4,0.4,227.23200000000003,0.16153075011986226
2025-03-16,Academic Block Mess,Lunch,Paneer_Roti,92.97,0,0,0,33.82,0.0,63.43,591,571,299.73,253.56,46.170000000000016,110,Sunday,6,3,1,4,0.45,287.226,0.1540386347712942
2025-03-16,Central Mess,Breakfast,Idli_Dosa,80.28,0,0,0,33.82,0.0,63.43,410,384,137.1,107.57,29.53,90,Sunday,6,3,1,4,0.3,132.84,0.21539022611232678
2025-03-16,Central Mess,Dinner,Chole_Bhature,80.28,0,0,0,33.82,0.0,63.43,693,646,291.2,239.82,51.379999999999995,105,Sunday,6,3,1,4,0.4,299.37600000000003,0.17644230769230768
2025-03-16,Central Mess,Lunch,Rajma_Rice,80.28,0,0,0,33.82,0.0,63.43,740,700,365.99,306.02,59.97000000000003,110,Sunday,6,3,1,4,0.45,359.64000000000004,0.1638569359818575
2025-03-16,Hostel A Mess,Breakfast,Sandwich,83.04,0,0,0,33.82,0.0,63.43,282,278,95.44,78.43,17.00999999999999,90,Sunday,6,3,1,4,0.3,91.368,0.17822715842414072
2025-03-16,Hostel A Mess,Dinner,Chole_Bhature,83.04,0,0,0,33.82,0.0,63.43,561,539,238.25,204.73,33.52000000000001,105,Sunday,6,3,1,4,0.4,242.35200000000003,0.14069254984260235
2025-03-16,Hostel A Mess,Lunch,Biryani,83.04,0,0,0,33.82,0.0,63.43,647,601,317.73,264.93,52.80000000000001,110,Sunday,6,3,1,4,0.45,314.44200000000006,0.16617883108299503
2025-03-16,Hostel B Mess,Breakfast,Poha,88.95,0,0,0,33.82,0.0,63.43,357,326,114.7,94.85,19.85000000000001,90,Sunday,6,3,1,4,0.3,115.668,0.17306015693112475
2025-03-16,Hostel B Mess,Dinner,Roti_Dal,88.95,0,0,0,33.82,0.0,63.43,605,584,261.49,227.4,34.09,105,Sunday,6,3,1,4,0.4,261.36,0.13036827412138133
2025-03-16,Hostel B Mess,Lunch,Veg_Pulao,88.95,0,0,0,33.82,0.0,63.43,684,659,344.4,274.8,69.59999999999997,110,Sunday,6,3,1,4,0.45,332.42400000000004,0.2020905923344947
2025-03-16,North Mess,Breakfast,Sandwich,96.54,0,0,0,33.82,0.0,63.43,337,327,112.31,92.06,20.25,90,Sunday,6,3,1,4,0.3,109.188,0.18030451429080224
2025-03-16,North Mess,Dinner,Khichdi,96.54,0,0,0,33.82,0.0,63.43,562,535,237.3,200.93,36.370000000000005,105,Sunday,6,3,1,4,0.4,242.78400000000002,0.1532659081331648
2025-03-16,North Mess,Lunch,Rajma_Rice,96.54,0,0,0,33.82,0.0,63.43,688,640,331.63,265.17,66.45999999999998,110,Sunday,6,3,1,4,0.45,334.36800000000005,0.20040406477097963
2025-03-16,South Mess,Breakfast,Poha,82.06,0,0,0,33.82,0.0,63.43,308,293,99.83,81.77,18.060000000000002,90,Sunday,6,3,1,4,0.3,99.792,0.18090754282279878
2025-03-16,South Mess,Dinner,Khichdi,82.06,0,0,0,33.82,0.0,63.43,477,446,212.19,167.0,45.19,105,Sunday,6,3,1,4,0.4,206.06400000000002,0.21296950845939958
2025-03-16,South Mess,Lunch,Veg_Pulao,82.06,0,0,0,33.82,0.0,63.43,591,568,291.97,249.58,42.390000000000015,110,Sunday,6,3,1,4,0.45,287.226,0.1451861492619105
2025-03-17,Academic Block Mess,Breakfast,Sandwich,90.54,0,0,0,33.39,0.0,52.1,347,318,116.68,91.78,24.900000000000006,90,Monday,0,3,0,4,0.3,112.428,0.2134041823791567
2025-03-17,Academic Block Mess,Dinner,Pasta,90.54,0,0,0,33.39,0.0,52.1,577,543,261.2,210.65,50.54999999999998,105,Monday,0,3,0,4,0.4,249.26400000000004,0.19352986217457882
2025-03-17,Academic Block Mess,Lunch,Veg_Pulao,90.54,0,0,0,33.39,0.0,52.1,653,618,331.11,267.74,63.370000000000005,110,Monday,0,3,0,4,0.45,317.35800000000006,0.19138654827700766
2025-03-17,Central Mess,Breakfast,Paratha,91.06,0,0,0,33.39,0.0,52.1,551,537,181.7,148.46,33.23999999999998,90,Monday,0,3,0,4,0.3,178.524,0.18293891029168952
2025-03-17,Central Mess,Dinner,Chole_Bhature,91.06,0,0,0,33.39,0.0,52.1,880,860,398.69,316.99,81.69999999999999,105,Monday,0,3,0,4,0.4,380.16,0.20492111665705182
2025-03-17,Central Mess,Lunch,Paneer_Roti,91.06,0,0,0,33.39,0.0,52.1,994,923,494.98,408.66,86.32,110,Monday,0,3,0,4,0.45,483.08400000000006,0.174390884480181
2025-03-17,Hostel A Mess,Breakfast,Upma,81.76,0,0,0,33.39,0.0,52.1,334,309,106.97,86.67,20.299999999999997,90,Monday,0,3,0,4,0.3,108.21600000000001,0.18977283350472093
2025-03-17,Hostel A Mess,Dinner,Pasta,81.76,0,0,0,33.39,0.0,52.1,606,563,258.71,222.77,35.93999999999997,105,Monday,0,3,0,4,0.4,261.79200000000003,0.1389200262842564
2025-03-17,Hostel A Mess,Lunch,Paneer_Roti,81.76,0,0,0,33.39,0.0,52.1,813,770,388.61,334.77,53.84000000000003,110,Monday,0,3,0,4,0.45,395.11800000000005,0.13854507089369814
2025-03-17,Hostel B Mess,Breakfast,Idli_Dosa,88.47,0,0,0,33.39,0.0,52.1,538,494,174.9,142.63,32.27000000000001,90,Monday,0,3,0,4,0.3,174.312,0.18450543167524305
2025-03-17,Hostel B Mess,Dinner,Pasta,88.47,0,0,0,33.39,0.0,52.1,777,720,346.02,281.49,64.52999999999997,105,Monday,0,3,0,4,0.4,335.66400000000004,0.18649211028264256
2025-03-17,Hostel B Mess,Lunch,Rajma_Rice,88.47,0,0,0,33.39,0.0,52.1,993,950,488.58,418.63,69.94999999999999,110,Monday,0,3,0,4,0.45,482.59800000000007,0.1431700028654468
2025-03-17,North Mess,Breakfast,Upma,84.19,0,0,0,33.39,0.0,52.1,394,360,131.12,103.34,27.78,90,Monday,0,3,0,4,0.3,127.65599999999999,0.21186699206833434
2025-03-17,North Mess,Dinner,Fried_Rice,84.19,0,0,0,33.39,0.0,52.1,731,716,325.57,277.37,48.19999999999999,105,Monday,0,3,0,4,0.4,315.79200000000003,0.14804803882421597
2025-03-17,North Mess,Lunch,Biryani,84.19,0,0,0,33.39,0.0,52.1,940,893,462.91,392.09,70.82000000000005,110,Monday,0,3,0,4,0.45,456.84000000000003,0.15298870190749833
2025-03-17,South Mess,Breakfast,Upma,89.7,0,0,0,33.39,0.0,52.1,382,378,126.59,107.52,19.070000000000007,90,Monday,0,3,0,4,0.3,123.768,0.15064381072754568
2025-03-17,South Mess,Dinner,Chole_Bhature,89.7,0,0,0,33.39,0.0,52.1,750,719,331.24,281.0,50.24000000000001,105,Monday,0,3,0,4,0.4,324.0,0.151672503320855
2025-03-17,South Mess,Lunch,Paneer_Roti,89.7,0,0,0,33.39,0.0,52.1,842,771,419.1,331.68,87.42000000000002,110,Monday,0,3,0,4,0.45,409.21200000000005,0.20858983536148892
2025-03-18,Academic Block Mess,Breakfast,Idli_Dosa,86.99,0,0,0,33.48,1.27,64.63,386,378,122.16,106.82,15.340000000000003,90,Tuesday,1,3,0,4,0.3,125.06400000000001,0.1255730189914866
2025-03-18,Academic Block Mess,Dinner,Fried_Rice,86.99,0,0,0,33.48,1.27,64.63,581,531,263.95,203.96,59.98999999999998,105,Tuesday,1,3,0,4,0.4,250.99200000000002,0.2272778935404432
2025-03-18,Academic Block Mess,Lunch,Rajma_Rice,86.99,0,0,0,33.48,1.27,64.63,719,669,353.61,282.54,71.07,110,Tuesday,1,3,0,4,0.45,349.434,0.2009841350640536
2025-03-18,Central Mess,Breakfast,Idli_Dosa,88.1,0,0,0,33.48,1.27,64.63,525,506,167.38,142.59,24.789999999999992,90,Tuesday,1,3,0,4,0.3,170.10000000000002,0.14810610586688966
2025-03-18,Central Mess,Dinner,Pasta,88.1,0,0,0,33.48,1.27,64.63,778,707,331.51,275.69,55.81999999999999,105,Tuesday,1,3,0,4,0.4,336.09600000000006,0.16838104431238876
2025-03-18,Central Mess,Lunch,Biryani,88.1,0,0,0,33.48,1.27,64.63,1028,996,523.08,438.18,84.90000000000003,110,Tuesday,1,3,0,4,0.45,499.60800000000006,0.16230786877724254
2025-03-18,Hostel A Mess,Breakfast,Paratha,84.93,0,0,0,33.48,1.27,64.63,414,396,133.89,110.73,23.159999999999982,90,Tuesday,1,3,0,4,0.3,134.136,0.172977817611472
2025-03-18,Hostel A Mess,Dinner,Fried_Rice,84.93,0,0,0,33.48,1.27,64.63,640,599,290.23,232.69,57.54000000000002,105,Tuesday,1,3,0,4,0.4,276.48,0.1982565551459188
2025-03-18,Hostel A Mess,Lunch,Biryani,84.93,0,0,0,33.48,1.27,64.63,889,878,436.56,372.54,64.01999999999998,110,Tuesday,1,3,0,4,0.45,432.05400000000003,0.14664650907091806
2025-03-18,Hostel B Mess,Breakfast,Idli_Dosa,88.71,0,0,0,33.48,1.27,64.63,521,489,168.01,139.34,28.669999999999987,90,Tuesday,1,3,0,4,0.3,168.804,0.17064460448782803
2025-03-18,Hostel B Mess,Dinner,Fried_Rice,88.71,0,0,0,33.48,1.27,64.63,784,751,343.06,279.15,63.910000000000025,105,Tuesday,1,3,0,4,0.4,338.68800000000005,0.18629394275053934
2025-03-18,Hostel B Mess,Lunch,Rajma_Rice,88.71,0,0,0,33.48,1.27,64.63,948,884,473.19,376.81,96.38,110,Tuesday,1,3,0,4,0.45,460.72800000000007,0.20368139647921552
2025-03-18,North Mess,Breakfast,Sandwich,91.04,0,0,0,33.48,1.27,64.63,434,427,147.41,125.0,22.409999999999997,90,Tuesday,1,3,0,4,0.3,140.61599999999999,0.15202496438504848
2025-03-18,North Mess,Dinner,Fried_Rice,91.04,0,0,0,33.48,1.27,64.63,708,646,313.83,255.52,58.309999999999974,105,Tuesday,1,3,0,4,0.4,305.856,0.18580122996526774
2025-03-18,North Mess,Lunch,Rice_Dal,91.04,0,0,0,33.48,1.27,64.63,889,846,426.79,360.06,66.73000000000002,110,Tuesday,1,3,0,4,0.45,432.05400000000003,0.15635324164108816
2025-03-18,South Mess,Breakfast,Poha,84.08,0,0,0,33.48,1.27,64.63,376,369,124.97,105.38,19.590000000000003,90,Tuesday,1,3,0,4,0.3,121.824,0.15675762182923905
2025-03-18,South Mess,Dinner,Pasta,84.08,0,0,0,33.48,1.27,64.63,624,606,264.92,229.7,35.22000000000003,105,Tuesday,1,3,0,4,0.4,269.56800000000004,0.13294579495696823
2025-03-18,South Mess,Lunch,Paneer_Roti,84.08,0,0,0,33.48,1.27,64.63,809,763,399.66,326.76,72.90000000000003,110,Tuesday,1,3,0,4,0.45,393.17400000000004,0.18240504428764456
2025-03-19,Academic Block Mess,Breakfast,Paratha,86.41,0,0,0,32.07,0.0,59.06,419,391,134.52,115.44,19.080000000000013,90,Wednesday,2,3,0,4,0.3,135.756,0.14183764495985735
2025-03-19,Academic Block Mess,Dinner,Pasta,86.41,0,0,0,32.07,0.0,59.06,583,558,252.61,212.73,39.880000000000024,105,Wednesday,2,3,0,4,0.4,251.85600000000002,0.1578718182178062
2025-03-19,Academic Block Mess,Lunch,Rajma_Rice,86.41,0,0,0,32.07,0.0,59.06,715,696,358.51,291.52,66.99000000000001,110,Wednesday,2,3,0,4,0.45,347.49,0.18685671250453267
2025-03-19,Central Mess,Breakfast,Idli_Dosa,88.98,0,0,0,32.07,0.0,59.06,563,523,183.7,150.97,32.72999999999999,90,Wednesday,2,3,0,4,0.3,182.412,0.1781709308655416
2025-03-19,Central Mess,Dinner,Khichdi,88.98,0,0,0,32.07,0.0,59.06,765,722,337.06,266.47,70.58999999999997,105,Wednesday,2,3,0,4,0.4,330.48,0.20942858838189038
2025-03-19,Central Mess,Lunch,Paneer_Roti,88.98,0,0,0,32.07,0.0,59.06,1025,990,517.81,413.4,104.40999999999997,110,Wednesday,2,3,0,4,0.45,498.15000000000003,0.20163766632548613
2025-03-19,Hostel A Mess,Breakfast,Idli_Dosa,86.47,0,0,0,32.07,0.0,59.06,413,394,132.45,115.07,17.379999999999995,90,Wednesday,2,3,0,4,0.3,133.812,0.1312193280483201
2025-03-19,Hostel A Mess,Dinner,Fried_Rice,86.47,0,0,0,32.07,0.0,59.06,661,647,288.6,239.84,48.76000000000002,105,Wednesday,2,3,0,4,0.4,285.5520000000001,0.168953568953569
2025-03-19,Hostel A Mess,Lunch,Veg_Pulao,86.47,0,0,0,32.07,0.0,59.06,718,652,356.56,283.45,73.11000000000001,110,Wednesday,2,3,0,4,0.45,348.94800000000004,0.20504262957146066
2025-03-19,Hostel B Mess,Breakfast,Upma,91.39,0,0,0,32.07,0.0,59.06,433,401,142.2,116.98,25.219999999999985,90,Wednesday,2,3,0,4,0.3,140.292,0.17735583684950765
2025-03-19,Hostel B Mess,Dinner,Roti_Dal,91.39,0,0,0,32.07,0.0,59.06,791,758,352.59,281.79,70.79999999999995,105,Wednesday,2,3,0,4,0.4,341.71200000000005,0.20079979579681773
2025-03-19,Hostel B Mess,Lunch,Rajma_Rice,91.39,0,0,0,32.07,0.0,59.06,909,831,451.57,368.35,83.21999999999997,110,Wednesday,2,3,0,4,0.45,441.77400000000006,0.1842903647275062
2025-03-19,North Mess,Breakfast,Upma,80.84,0,0,0,32.07,0.0,59.06,423,394,137.31,111.88,25.430000000000007,90,Wednesday,2,3,0,4,0.3,137.052,0.18520136916466395
2025-03-19,North Mess,Dinner,Chole_Bhature,80.84,0,0,0,32.07,0.0,59.06,820,741,351.02,278.1,72.91999999999996,105,Wednesday,2,3,0,4,0.4,354.24,0.2077374508575009
2025-03-19,North Mess,Lunch,Veg_Pulao,80.84,0,0,0,32.07,0.0,59.06,783,709,373.74,311.16,62.579999999999984,110,Wednesday,2,3,0,4,0.45,380.53800000000007,0.16744260716005774
2025-03-19,South Mess,Breakfast,Paratha,83.82,0,0,0,32.07,0.0,59.06,427,413,144.37,121.78,22.590000000000003,90,Wednesday,2,3,0,4,0.3,138.348,0.15647295144420587
2025-03-19,South Mess,Dinner,Fried_Rice,83.82,0,0,0,32.07,0.0,59.06,653,607,286.38,232.59,53.78999999999999,105,Wednesday,2,3,0,4,0.4,282.096,0.18782736224596688
2025-03-19,South Mess,Lunch,Rajma_Rice,83.82,0,0,0,32.07,0.0,59.06,770,762,387.82,328.37,59.44999999999999,110,Wednesday,2,3,0,4,0.45,374.22,0.1532927646846475
2025-03-20,Academic Block Mess,Breakfast,Sandwich,88.69,0,0,1,31.03,0.18,57.22,387,362,122.38,102.45,19.929999999999993,90,Thursday,3,3,0,4,0.3,125.388,0.16285340741951293
2025-03-20,Academic Block Mess,Dinner,Fried_Rice,88.69,0,0,1,31.03,0.18,57.22,611,571,270.88,225.73,45.150000000000006,105,Thursday,3,3,0,4,0.4,263.952,0.16667897223862968
2025-03-20,Academic Block Mess,Lunch,Rice_Dal,88.69,0,0,1,31.03,0.18,57.22,775,733,392.01,306.45,85.56,110,Thursday,3,3,0,4,0.45,376.65000000000003,0.21825973827198286
2025-03-20,Central Mess,Breakfast,Poha,89.27,0,0,1,31.03,0.18,57.22,516,489,163.3,136.12,27.180000000000007,90,Thursday,3,3,0,4,0.3,167.184,0.1664421310471525
2025-03-20,Central Mess,Dinner,Roti_Dal,89.27,0,0,1,31.03,0.18,57.22,931,915,401.05,344.96,56.09000000000003,105,Thursday,3,3,0,4,0.4,402.19200000000006,0.13985787308315678
2025-03-20,Central Mess,Lunch,Paneer_Roti,89.27,0,0,1,31.03,0.18,57.22,1084,1041,525.29,438.23,87.05999999999995,110,Thursday,3,3,0,4,0.45,526.8240000000001,0.16573702145481534
2025-03-20,Hostel A Mess,Breakfast,Paratha,85.83,0,0,1,31.03,0.18,57.22,447,420,147.23,122.41,24.819999999999993,90,Thursday,3,3,0,4,0.3,144.828,0.16857977314406028
2025-03-20,Hostel A Mess,Dinner,Roti_Dal,85.83,0,0,1,31.03,0.18,57.22,711,644,316.49,249.91,66.58000000000001,105,Thursday,3,3,0,4,0.4,307.15200000000004,0.2103699958924453
2025-03-20,Hostel A Mess,Lunch,Paneer_Roti,85.83,0,0,1,31.03,0.18,57.22,792,773,394.16,334.23,59.93000000000001,110,Thursday,3,3,0,4,0.45,384.91200000000003,0.1520448548812665
2025-03-20,Hostel B Mess,Breakfast,Sandwich,86.23,0,0,1,31.03,0.18,57.22,523,502,169.87,138.76,31.110000000000014,90,Thursday,3,3,0,4,0.3,169.45200000000003,0.18314004827220823
2025-03-20,Hostel B Mess,Dinner,Roti_Dal,86.23,0,0,1,31.03,0.18,57.22,822,798,368.06,302.22,65.83999999999997,105,Thursday,3,3,0,4,0.4,355.10400000000004,0.17888387762864744
2025-03-20,Hostel B Mess,Lunch,Veg_Pulao,86.23,0,0,1,31.03,0.18,57.22,969,912,464.4,383.01,81.38999999999999,110,Thursday,3,3,0,4,0.45,470.934,0.17525839793281653
2025-03-20,North Mess,Breakfast,Poha,91.17,0,0,1,31.03,0.18,57.22,468,438,154.01,125.3,28.709999999999994,90,Thursday,3,3,0,4,0.3,151.632,0.18641646646321663
2025-03-20,North Mess,Dinner,Fried_Rice,91.17,0,0,1,31.03,0.18,57.22,782,758,336.71,295.72,40.98999999999995,105,Thursday,3,3,0,4,0.4,337.824,0.12173680615366325
2025-03-20,North Mess,Lunch,Biryani,91.17,0,0,1,31.03,0.18,57.22,1036,972,527.62,417.81,109.81,110,Thursday,3,3,0,4,0.45,503.49600000000004,0.20812327053561275
2025-03-20,South Mess,Breakfast,Upma,85.32,0,0,1,31.03,0.18,57.22,401,367,126.55,108.59,17.959999999999994,90,Thursday,3,3,0,4,0.3,129.924,0.14192018964836028
2025-03-20,South Mess,Dinner,Khichdi,85.32,0,0,1,31.03,0.18,57.22,705,666,312.9,245.54,67.35999999999999,105,Thursday,3,3,0,4,0.4,304.56,0.21527644614892935
2025-03-20,South Mess,Lunch,Rajma_Rice,85.32,0,0,1,31.03,0.18,57.22,859,781,437.15,341.63,95.51999999999998,110,Thursday,3,3,0,4,0.45,417.47400000000005,0.21850623355827517
2025-03-21,Academic Block Mess,Breakfast,Poha,82.2,0,0,0,31.95,0.0,59.65,338,332,106.92,97.48,9.439999999999998,90,Friday,4,3,0,4,0.3,109.512,0.08829031051253271
